rgn_id,year,species,totalcatch
United States of America,1984,Long-finned pilot whale,0
United States of America,1985,Long-finned pilot whale,0
United States of America,1986,Long-finned pilot whale,0
United States of America,1987,Long-finned pilot whale,0
United States of America,1988,Long-finned pilot whale,7
United States of America,1989,Long-finned pilot whale,7
United States of America,1990,Long-finned pilot whale,11
United States of America,1991,Long-finned pilot whale,4
United States of America,1992,Long-finned pilot whale,14
United States of America,1993,Long-finned pilot whale,31
United States of America,1994,Long-finned pilot whale,22
United States of America,1995,Long-finned pilot whale,31
United States of America,1996,Long-finned pilot whale,12
United States of America,1997,Long-finned pilot whale,93
United States of America,1998,Long-finned pilot whale,104
United States of America,1999,Long-finned pilot whale,371
United States of America,2000,Long-finned pilot whale,58
United States of America,2001,Long-finned pilot whale,94
United States of America,2002,Long-finned pilot whale,54
United States of America,2003,Long-finned pilot whale,0
United States of America,2004,Long-finned pilot whale,7
United States of America,2005,Long-finned pilot whale,5
United States of America,2006,Long-finned pilot whale,2
United States of America,2007,Long-finned pilot whale,4
United States of America,2008,Long-finned pilot whale,11
United States of America,2009,Long-finned pilot whale,9
United States of America,2010,Long-finned pilot whale,0
United States of America,2011,Long-finned pilot whale,0
United States of America,2012,Long-finned pilot whale,0
United States of America,2013,Long-finned pilot whale,0
United States of America,2002,Minke whale,0
United States of America,2003,Minke whale,0
United States of America,2004,Minke whale,0
United States of America,2005,Minke whale,0
United States of America,2006,Minke whale,0
United States of America,2007,Minke whale,1
United States of America,2008,Minke whale,4
United States of America,2009,Minke whale,0
United States of America,2010,Minke whale,0
United States of America,2011,Minke whale,0
United States of America,2012,Minke whale,0
United States of America,2013,Minke whale,0
United States of America,1970,Minke whale,0
United States of America,1971,Minke whale,0
United States of America,1972,Minke whale,0
United States of America,1973,Minke whale,0
United States of America,1974,Minke whale,0
United States of America,1975,Minke whale,0
United States of America,1976,Minke whale,0
United States of America,1977,Minke whale,0
United States of America,1978,Minke whale,0
United States of America,1979,Minke whale,2
United States of America,1980,Minke whale,1
United States of America,1981,Minke whale,1
United States of America,1982,Minke whale,3
United States of America,1983,Minke whale,0
United States of America,1984,Minke whale,0
United States of America,1985,Minke whale,0
United States of America,1986,Minke whale,0
United States of America,1987,Minke whale,0
United States of America,1988,Minke whale,0
United States of America,1989,Minke whale,2
United States of America,1990,Minke whale,0
United States of America,1991,Minke whale,1
United States of America,1992,Minke whale,0
United States of America,1993,Minke whale,0
United States of America,1994,Minke whale,0
United States of America,1995,Minke whale,0
United States of America,1996,Minke whale,12
United States of America,1997,Minke whale,4
United States of America,1998,Minke whale,2
United States of America,1999,Minke whale,5
United States of America,2000,Minke whale,2
United States of America,2001,Minke whale,3
United States of America,2002,Minke whale,4
United States of America,2003,Minke whale,5
United States of America,2004,Minke whale,3
United States of America,2005,Minke whale,6
United States of America,2006,Minke whale,1
United States of America,2007,Minke whale,0
United States of America,2008,Minke whale,0
United States of America,2009,Minke whale,0
United States of America,2010,Minke whale,1
United States of America,2011,Minke whale,0
United States of America,2012,Minke whale,0
United States of America,2013,Minke whale,0
United States of America,1993,Northern right whale,1
United States of America,1994,Northern right whale,0
United States of America,1995,Northern right whale,0
United States of America,1996,Northern right whale,2
United States of America,1997,Northern right whale,0
United States of America,1998,Northern right whale,0
United States of America,1999,Northern right whale,2
United States of America,2000,Northern right whale,0
United States of America,2001,Northern right whale,3
United States of America,2002,Northern right whale,7
United States of America,2003,Northern right whale,1
United States of America,2004,Northern right whale,3
United States of America,2005,Northern right whale,3
United States of America,2006,Northern right whale,1
United States of America,2007,Northern right whale,1
United States of America,2008,Northern right whale,0
United States of America,2009,Northern right whale,0
United States of America,2010,Northern right whale,3
United States of America,2011,Northern right whale,0
United States of America,2012,Northern right whale,0
United States of America,2013,Northern right whale,0
United States of America,1998,Northern right whale dolphin,0
United States of America,1999,Northern right whale dolphin,17
United States of America,2000,Northern right whale dolphin,47
United States of America,2001,Northern right whale dolphin,9
United States of America,2002,Northern right whale dolphin,15
United States of America,2003,Northern right whale dolphin,5
United States of America,2004,Northern right whale dolphin,0
United States of America,2005,Northern right whale dolphin,0
United States of America,2006,Northern right whale dolphin,0
United States of America,2007,Northern right whale dolphin,0
United States of America,2008,Northern right whale dolphin,0
United States of America,2009,Northern right whale dolphin,0
United States of America,2010,Northern right whale dolphin,0
United States of America,2011,Northern right whale dolphin,0
United States of America,2012,Northern right whale dolphin,0
United States of America,2013,Northern right whale dolphin,0
United States of America,1998,Pacific white-sided dolphin,1
United States of America,2000,Pacific white-sided dolphin,5
United States of America,2001,Pacific white-sided dolphin,6
United States of America,2002,Pacific white-sided dolphin,5
United States of America,2003,Pacific white-sided dolphin,0
United States of America,2004,Pacific white-sided dolphin,1
United States of America,2005,Pacific white-sided dolphin,0
United States of America,2006,Pacific white-sided dolphin,0
United States of America,2007,Pacific white-sided dolphin,0
United States of America,2008,Pacific white-sided dolphin,0
United States of America,2009,Pacific white-sided dolphin,0
United States of America,2010,Pacific white-sided dolphin,0
United States of America,2011,Pacific white-sided dolphin,0
United States of America,2012,Pacific white-sided dolphin,0
United States of America,2013,Pacific white-sided dolphin,0
United States of America,2005,Pygmy sperm whale,0
United States of America,2006,Pygmy sperm whale,0
United States of America,2007,Pygmy sperm whale,0
United States of America,2008,Pygmy sperm whale,0
United States of America,2009,Pygmy sperm whale,0
United States of America,2010,Pygmy sperm whale,0
United States of America,2011,Pygmy sperm whale,0
United States of America,2012,Pygmy sperm whale,1
United States of America,2013,Pygmy sperm whale,0
United States of America,1970,Risso's dolphin,0
United States of America,1971,Risso's dolphin,0
United States of America,1972,Risso's dolphin,0
United States of America,1973,Risso's dolphin,0
United States of America,1974,Risso's dolphin,0
United States of America,1975,Risso's dolphin,0
United States of America,1976,Risso's dolphin,0
United States of America,1977,Risso's dolphin,0
United States of America,1978,Risso's dolphin,0
United States of America,1979,Risso's dolphin,0
United States of America,1980,Risso's dolphin,0
United States of America,1981,Risso's dolphin,0
United States of America,1982,Risso's dolphin,0
United States of America,1983,Risso's dolphin,0
United States of America,1984,Risso's dolphin,0
United States of America,1985,Risso's dolphin,0
United States of America,1986,Risso's dolphin,0
United States of America,1987,Risso's dolphin,0
United States of America,1988,Risso's dolphin,0
United States of America,1989,Risso's dolphin,0
United States of America,1990,Risso's dolphin,0
United States of America,1991,Risso's dolphin,0
United States of America,1992,Risso's dolphin,0
United States of America,1993,Risso's dolphin,0
United States of America,1994,Risso's dolphin,0
United States of America,1995,Risso's dolphin,0
United States of America,1996,Risso's dolphin,0
United States of America,1997,Risso's dolphin,0
United States of America,1998,Risso's dolphin,44
United States of America,1999,Risso's dolphin,22
United States of America,2000,Risso's dolphin,56
United States of America,2001,Risso's dolphin,26
United States of America,2002,Risso's dolphin,0
United States of America,2003,Risso's dolphin,0
United States of America,2004,Risso's dolphin,2
United States of America,2005,Risso's dolphin,0
United States of America,2006,Risso's dolphin,0
United States of America,2007,Risso's dolphin,0
United States of America,2008,Risso's dolphin,1
United States of America,2009,Risso's dolphin,5
United States of America,2010,Risso's dolphin,16
United States of America,2011,Risso's dolphin,0
United States of America,2012,Risso's dolphin,0
United States of America,2013,Risso's dolphin,0
United States of America,1950,Sei whale,0
United States of America,1951,Sei whale,0
United States of America,1952,Sei whale,0
United States of America,1953,Sei whale,0
United States of America,1954,Sei whale,0
United States of America,1955,Sei whale,0
United States of America,1956,Sei whale,0
United States of America,1957,Sei whale,0
United States of America,1958,Sei whale,0
United States of America,1959,Sei whale,0
United States of America,1960,Sei whale,0
United States of America,1961,Sei whale,0
United States of America,1962,Sei whale,0
United States of America,1963,Sei whale,0
United States of America,1964,Sei whale,0
United States of America,1965,Sei whale,0
United States of America,1966,Sei whale,0
United States of America,1967,Sei whale,0
United States of America,1968,Sei whale,0
United States of America,1969,Sei whale,0
United States of America,1970,Sei whale,0
United States of America,1971,Sei whale,0
United States of America,1972,Sei whale,0
United States of America,1973,Sei whale,0
United States of America,1974,Sei whale,0
United States of America,1975,Sei whale,0
United States of America,1976,Sei whale,0
United States of America,1977,Sei whale,0
United States of America,1978,Sei whale,0
United States of America,1979,Sei whale,0
United States of America,1980,Sei whale,0
United States of America,1981,Sei whale,0
United States of America,1982,Sei whale,0
United States of America,1983,Sei whale,0
United States of America,1984,Sei whale,0
United States of America,1985,Sei whale,0
United States of America,1986,Sei whale,0
United States of America,1987,Sei whale,0
United States of America,1988,Sei whale,0
United States of America,1989,Sei whale,0
United States of America,1990,Sei whale,0
United States of America,1991,Sei whale,0
United States of America,1992,Sei whale,0
United States of America,1993,Sei whale,0
United States of America,1994,Sei whale,0
United States of America,1995,Sei whale,0
United States of America,1996,Sei whale,0
United States of America,1997,Sei whale,0
United States of America,1998,Sei whale,0
United States of America,1999,Sei whale,0
United States of America,2000,Sei whale,0
United States of America,2001,Sei whale,0
United States of America,2002,Sei whale,0
United States of America,2003,Sei whale,0
United States of America,2004,Sei whale,0
United States of America,2005,Sei whale,0
United States of America,2006,Sei whale,0
United States of America,2007,Sei whale,0
United States of America,2008,Sei whale,1
United States of America,2009,Sei whale,0
United States of America,2010,Sei whale,0
United States of America,2011,Sei whale,0
United States of America,2012,Sei whale,0
United States of America,2013,Sei whale,0
United States of America,1970,Sei whale,4
United States of America,1971,Sei whale,2
United States of America,1972,Sei whale,0
United States of America,1973,Sei whale,0
United States of America,1974,Sei whale,0
United States of America,1975,Sei whale,0
United States of America,1976,Sei whale,0
United States of America,1977,Sei whale,0
United States of America,1978,Sei whale,0
United States of America,1979,Sei whale,0
United States of America,1980,Sei whale,0
United States of America,1981,Sei whale,0
United States of America,1982,Sei whale,0
United States of America,1983,Sei whale,0
United States of America,1984,Sei whale,0
United States of America,1985,Sei whale,0
United States of America,1986,Sei whale,0
United States of America,1987,Sei whale,0
United States of America,1988,Sei whale,0
United States of America,1989,Sei whale,0
United States of America,1990,Sei whale,0
United States of America,1991,Sei whale,0
United States of America,1992,Sei whale,0
United States of America,1993,Sei whale,0
United States of America,1994,Sei whale,0
United States of America,1995,Sei whale,0
United States of America,1996,Sei whale,0
United States of America,1997,Sei whale,0
United States of America,1998,Sei whale,0
United States of America,1999,Sei whale,0
United States of America,2000,Sei whale,0
United States of America,2001,Sei whale,1
United States of America,2002,Sei whale,0
United States of America,2003,Sei whale,1
United States of America,2004,Sei whale,0
United States of America,2005,Sei whale,1
United States of America,2006,Sei whale,0
United States of America,2007,Sei whale,0
United States of America,2008,Sei whale,0
United States of America,2009,Sei whale,0
United States of America,2010,Sei whale,0
United States of America,2011,Sei whale,0
United States of America,2012,Sei whale,0
United States of America,2013,Sei whale,0
United States of America,1970,Short-finned pilot whale,0
United States of America,1971,Short-finned pilot whale,0
United States of America,1972,Short-finned pilot whale,0
United States of America,1973,Short-finned pilot whale,0
United States of America,1974,Short-finned pilot whale,0
United States of America,1975,Short-finned pilot whale,0
United States of America,1976,Short-finned pilot whale,0
United States of America,1977,Short-finned pilot whale,0
United States of America,1978,Short-finned pilot whale,0
United States of America,1979,Short-finned pilot whale,0
United States of America,1980,Short-finned pilot whale,0
United States of America,1981,Short-finned pilot whale,0
United States of America,1982,Short-finned pilot whale,0
United States of America,1983,Short-finned pilot whale,0
United States of America,1984,Short-finned pilot whale,0
United States of America,1985,Short-finned pilot whale,0
United States of America,1986,Short-finned pilot whale,0
United States of America,1987,Short-finned pilot whale,0
United States of America,1988,Short-finned pilot whale,0
United States of America,1989,Short-finned pilot whale,1
United States of America,1990,Short-finned pilot whale,0
United States of America,1991,Short-finned pilot whale,0
United States of America,1992,Short-finned pilot whale,8
United States of America,1993,Short-finned pilot whale,81
United States of America,1994,Short-finned pilot whale,0
United States of America,1995,Short-finned pilot whale,0
United States of America,1996,Short-finned pilot whale,0
United States of America,1997,Short-finned pilot whale,6
United States of America,1998,Short-finned pilot whale,0
United States of America,1999,Short-finned pilot whale,0
United States of America,2000,Short-finned pilot whale,0
United States of America,2001,Short-finned pilot whale,0
United States of America,2002,Short-finned pilot whale,0
United States of America,2003,Short-finned pilot whale,5
United States of America,2004,Short-finned pilot whale,0
United States of America,2005,Short-finned pilot whale,0
United States of America,2006,Short-finned pilot whale,0
United States of America,2007,Short-finned pilot whale,0
United States of America,2008,Short-finned pilot whale,0
United States of America,2009,Short-finned pilot whale,9
United States of America,2010,Short-finned pilot whale,0
United States of America,2011,Short-finned pilot whale,0
United States of America,2012,Short-finned pilot whale,0
United States of America,2013,Short-finned pilot whale,0
United States of America,1970,Sperm whale,64
United States of America,1971,Sperm whale,47
United States of America,1972,Sperm whale,0
United States of America,1973,Sperm whale,0
United States of America,1974,Sperm whale,0
United States of America,1975,Sperm whale,0
United States of America,1976,Sperm whale,0
United States of America,1977,Sperm whale,0
United States of America,1978,Sperm whale,0
United States of America,1979,Sperm whale,0
United States of America,1980,Sperm whale,0
United States of America,1981,Sperm whale,0
United States of America,1982,Sperm whale,0
United States of America,1983,Sperm whale,0
United States of America,1984,Sperm whale,0
United States of America,1985,Sperm whale,0
United States of America,1986,Sperm whale,0
United States of America,1987,Sperm whale,0
United States of America,1988,Sperm whale,0
United States of America,1989,Sperm whale,0
United States of America,1990,Sperm whale,0
United States of America,1991,Sperm whale,0
United States of America,1992,Sperm whale,8
United States of America,1993,Sperm whale,22
United States of America,1994,Sperm whale,0
United States of America,1995,Sperm whale,0
United States of America,1996,Sperm whale,1
United States of America,1997,Sperm whale,0
United States of America,1998,Sperm whale,5
United States of America,1999,Sperm whale,1
United States of America,2000,Sperm whale,0
United States of America,2001,Sperm whale,0
United States of America,2002,Sperm whale,0
United States of America,2003,Sperm whale,0
United States of America,2004,Sperm whale,1
United States of America,2005,Sperm whale,0
United States of America,2006,Sperm whale,0
United States of America,2007,Sperm whale,0
United States of America,2008,Sperm whale,0
United States of America,2009,Sperm whale,0
United States of America,2010,Sperm whale,0
United States of America,2011,Sperm whale,0
United States of America,2012,Sperm whale,0
United States of America,2013,Sperm whale,0
United States of America,1970,Striped dolphin,0
United States of America,1971,Striped dolphin,0
United States of America,1972,Striped dolphin,0
United States of America,1973,Striped dolphin,0
United States of America,1974,Striped dolphin,0
United States of America,1975,Striped dolphin,0
United States of America,1976,Striped dolphin,0
United States of America,1977,Striped dolphin,0
United States of America,1978,Striped dolphin,0
United States of America,1979,Striped dolphin,0
United States of America,1980,Striped dolphin,0
United States of America,1981,Striped dolphin,0
United States of America,1982,Striped dolphin,0
United States of America,1983,Striped dolphin,0
United States of America,1984,Striped dolphin,0
United States of America,1985,Striped dolphin,0
United States of America,1986,Striped dolphin,0
United States of America,1987,Striped dolphin,0
United States of America,1988,Striped dolphin,0
United States of America,1989,Striped dolphin,0
United States of America,1990,Striped dolphin,0
United States of America,1991,Striped dolphin,0
United States of America,1992,Striped dolphin,0
United States of America,1993,Striped dolphin,0
United States of America,1994,Striped dolphin,0
United States of America,1995,Striped dolphin,0
United States of America,1996,Striped dolphin,0
United States of America,1997,Striped dolphin,0
United States of America,1998,Striped dolphin,4
United States of America,1999,Striped dolphin,0
United States of America,2000,Striped dolphin,0
United States of America,2001,Striped dolphin,0
United States of America,2002,Striped dolphin,0
United States of America,2003,Striped dolphin,0
United States of America,2004,Striped dolphin,0
United States of America,2005,Striped dolphin,0
United States of America,2006,Striped dolphin,0
United States of America,2007,Striped dolphin,0
United States of America,2008,Striped dolphin,0
United States of America,2009,Striped dolphin,0
United States of America,2010,Striped dolphin,0
United States of America,2011,Striped dolphin,0
United States of America,2012,Striped dolphin,0
United States of America,2013,Striped dolphin,0
United States of America,2003,Toothed whales nei,0
United States of America,2004,Toothed whales nei,3
United States of America,2005,Toothed whales nei,0
United States of America,2006,Toothed whales nei,3
United States of America,2007,Toothed whales nei,0
United States of America,2008,Toothed whales nei,0
United States of America,2009,Toothed whales nei,0
United States of America,2010,Toothed whales nei,2
United States of America,2011,Toothed whales nei,0
United States of America,2012,Toothed whales nei,0
United States of America,2013,Toothed whales nei,0
United States of America,1950,Toothed whales nei,0
United States of America,1951,Toothed whales nei,247
United States of America,1952,Toothed whales nei,0
United States of America,1953,Toothed whales nei,0
United States of America,1954,Toothed whales nei,0
United States of America,1955,Toothed whales nei,0
United States of America,1956,Toothed whales nei,1350
United States of America,1957,Toothed whales nei,0
United States of America,1958,Toothed whales nei,0
United States of America,1959,Toothed whales nei,0
United States of America,1960,Toothed whales nei,0
United States of America,1961,Toothed whales nei,0
United States of America,1962,Toothed whales nei,0
United States of America,1963,Toothed whales nei,0
United States of America,1964,Toothed whales nei,3
United States of America,1965,Toothed whales nei,7
United States of America,1966,Toothed whales nei,1
United States of America,1967,Toothed whales nei,0
United States of America,1968,Toothed whales nei,0
United States of America,1969,Toothed whales nei,0
United States of America,1970,Toothed whales nei,0
United States of America,1971,Toothed whales nei,0
United States of America,1972,Toothed whales nei,0
United States of America,1973,Toothed whales nei,0
United States of America,1974,Toothed whales nei,0
United States of America,1975,Toothed whales nei,0
United States of America,1976,Toothed whales nei,0
United States of America,1977,Toothed whales nei,0
United States of America,1978,Toothed whales nei,0
United States of America,1979,Toothed whales nei,0
United States of America,1980,Toothed whales nei,0
United States of America,1981,Toothed whales nei,0
United States of America,1982,Toothed whales nei,0
United States of America,1983,Toothed whales nei,7878
United States of America,1984,Toothed whales nei,0
United States of America,1985,Toothed whales nei,0
United States of America,1986,Toothed whales nei,155
United States of America,1987,Toothed whales nei,14206
United States of America,1988,Toothed whales nei,19717
United States of America,1989,Toothed whales nei,12606
United States of America,1990,Toothed whales nei,5151
United States of America,1991,Toothed whales nei,1629
United States of America,1992,Toothed whales nei,1162
United States of America,1993,Toothed whales nei,1170
United States of America,1994,Toothed whales nei,1041
United States of America,1995,Toothed whales nei,947
United States of America,1996,Toothed whales nei,1723
United States of America,1997,Toothed whales nei,895
United States of America,1998,Toothed whales nei,467
United States of America,1999,Toothed whales nei,0
United States of America,2000,Toothed whales nei,0
United States of America,2001,Toothed whales nei,2
United States of America,2002,Toothed whales nei,0
United States of America,2003,Toothed whales nei,0
United States of America,2004,Toothed whales nei,0
United States of America,2005,Toothed whales nei,0
United States of America,2006,Toothed whales nei,0
United States of America,2007,Toothed whales nei,0
United States of America,2008,Toothed whales nei,0
United States of America,2009,Toothed whales nei,0
United States of America,2010,Toothed whales nei,0
United States of America,2011,Toothed whales nei,0
United States of America,2012,Toothed whales nei,0
United States of America,2013,Toothed whales nei,0
United States of America,1970,White whale,0
United States of America,1971,White whale,0
United States of America,1972,White whale,185
United States of America,1973,White whale,0
United States of America,1974,White whale,0
United States of America,1975,White whale,0
United States of America,1976,White whale,0
United States of America,1977,White whale,0
United States of America,1978,White whale,2
United States of America,1979,White whale,138
United States of America,1980,White whale,10
United States of America,1981,White whale,182
United States of America,1982,White whale,298
United States of America,1983,White whale,0
United States of America,1984,White whale,107
United States of America,1985,White whale,0
United States of America,1986,White whale,1
United States of America,1987,White whale,186
United States of America,1988,White whale,366
United States of America,1989,White whale,236
United States of America,1990,White whale,239
United States of America,1991,White whale,228
United States of America,1992,White whale,325
United States of America,1993,White whale,312
United States of America,1994,White whale,276
United States of America,1995,White whale,229
United States of America,1996,White whale,304
United States of America,1997,White whale,232
United States of America,1998,White whale,327
United States of America,1999,White whale,238
United States of America,2000,White whale,212
United States of America,2001,White whale,412
United States of America,2002,White whale,364
United States of America,2003,White whale,271
United States of America,2004,White whale,262
United States of America,2005,White whale,216
United States of America,2006,White whale,234
United States of America,2007,White whale,562
United States of America,2008,White whale,263
United States of America,2009,White whale,262
United States of America,2010,White whale,325
United States of America,2011,White whale,0
United States of America,2012,White whale,345
United States of America,2013,White whale,1
8,1970,Bearded seal,366
8,1971,Bearded seal,520
8,1972,Bearded seal,512
8,1973,Bearded seal,524
8,1974,Bearded seal,493
8,1975,Bearded seal,571
8,1976,Bearded seal,568
8,1977,Bearded seal,497
8,1978,Bearded seal,482
8,1979,Bearded seal,651
8,1980,Bearded seal,500
8,1981,Bearded seal,428
8,1982,Bearded seal,645
8,1983,Bearded seal,642
8,1984,Bearded seal,764
8,1985,Bearded seal,0
8,1987,Bearded seal,327
8,1988,Bearded seal,397
8,1989,Bearded seal,85
8,1990,Bearded seal,61
8,1991,Bearded seal,269
8,1992,Bearded seal,155
8,1993,Bearded seal,1400
8,1994,Bearded seal,1550
8,1995,Bearded seal,1550
8,1996,Bearded seal,1630
8,1997,Bearded seal,1800
8,1998,Bearded seal,1986
8,1999,Bearded seal,1965
8,2000,Bearded seal,2374
8,2001,Bearded seal,2016
8,2002,Bearded seal,1652
8,2003,Bearded seal,1361
8,2004,Bearded seal,1092
8,2005,Bearded seal,925
8,2006,Bearded seal,1359
8,2007,Bearded seal,1078
8,2008,Bearded seal,1005
8,2009,Bearded seal,896
8,2010,Bearded seal,1091
8,2011,Bearded seal,990
8,2012,Bearded seal,879
8,2013,Bearded seal,610
8,1970,Harbour seal,74
8,1971,Harbour seal,90
8,1972,Harbour seal,62
8,1973,Harbour seal,46
8,1974,Harbour seal,54
8,1975,Harbour seal,69
8,1976,Harbour seal,74
8,1977,Harbour seal,51
8,1978,Harbour seal,36
8,1979,Harbour seal,35
8,1980,Harbour seal,38
8,1981,Harbour seal,31
8,1982,Harbour seal,63
8,1983,Harbour seal,56
8,1984,Harbour seal,48
8,1985,Harbour seal,0
8,1986,Harbour seal,0
8,1987,Harbour seal,0
8,1988,Harbour seal,0
8,1989,Harbour seal,0
8,1990,Harbour seal,0
8,1991,Harbour seal,0
8,1992,Harbour seal,0
8,1993,Harbour seal,230
8,1994,Harbour seal,235
8,1995,Harbour seal,230
8,1996,Harbour seal,220
8,1997,Harbour seal,250
8,1998,Harbour seal,198
8,1999,Harbour seal,123
8,2000,Harbour seal,120
8,2001,Harbour seal,75
8,2002,Harbour seal,181
8,2003,Harbour seal,643
8,2004,Harbour seal,652
8,2005,Harbour seal,327
8,2006,Harbour seal,59
8,2007,Harbour seal,32
8,2008,Harbour seal,22
8,2009,Harbour seal,20
8,2010,Harbour seal,13
8,2011,Harbour seal,69
8,2012,Harbour seal,0
8,2013,Harbour seal,0
8,1954,Harp seal,18912
8,1955,Harp seal,15445
8,1956,Harp seal,10883
8,1957,Harp seal,12817
8,1958,Harp seal,16705
8,1959,Harp seal,8844
8,1960,Harp seal,15979
8,1961,Harp seal,11886
8,1962,Harp seal,8394
8,1963,Harp seal,10003
8,1964,Harp seal,9140
8,1965,Harp seal,9251
8,1966,Harp seal,7029
8,1967,Harp seal,4215
8,1968,Harp seal,7026
8,1969,Harp seal,6383
8,1970,Harp seal,6178
8,1971,Harp seal,5540
8,1972,Harp seal,5952
8,1973,Harp seal,9162
8,1974,Harp seal,7073
8,1975,Harp seal,5953
8,1976,Harp seal,7787
8,1977,Harp seal,9938
8,1978,Harp seal,10540
8,1979,Harp seal,12774
8,1980,Harp seal,12270
8,1981,Harp seal,13605
8,1982,Harp seal,17244
8,1983,Harp seal,18739
8,1984,Harp seal,17667
8,1985,Harp seal,0
8,1986,Harp seal,13932
8,1987,Harp seal,16053
8,1988,Harp seal,7715
8,1989,Harp seal,8191
8,1990,Harp seal,10369
8,1991,Harp seal,9110
8,1992,Harp seal,16896
8,1993,Harp seal,53500
8,1994,Harp seal,54500
8,1995,Harp seal,59500
8,1996,Harp seal,70000
8,1997,Harp seal,65000
8,1998,Harp seal,80437
8,1999,Harp seal,91321
8,2000,Harp seal,97229
8,2001,Harp seal,84165
8,2002,Harp seal,65810
8,2003,Harp seal,64735
8,2004,Harp seal,69414
8,2005,Harp seal,75156
8,2006,Harp seal,76488
8,2007,Harp seal,67910
8,2008,Harp seal,66783
8,2009,Harp seal,58617
8,2010,Harp seal,80344
8,2011,Harp seal,63886
8,2012,Harp seal,53016
8,2013,Harp seal,48093
8,1950,Hooded seal,0
8,1951,Hooded seal,0
8,1952,Hooded seal,0
8,1953,Hooded seal,0
8,1954,Hooded seal,1097
8,1955,Hooded seal,972
8,1956,Hooded seal,593
8,1957,Hooded seal,797
8,1958,Hooded seal,846
8,1959,Hooded seal,780
8,1960,Hooded seal,965
8,1961,Hooded seal,673
8,1962,Hooded seal,545
8,1963,Hooded seal,885
8,1964,Hooded seal,2185
8,1965,Hooded seal,1822
8,1966,Hooded seal,1821
8,1967,Hooded seal,1608
8,1968,Hooded seal,1392
8,1969,Hooded seal,1822
8,1970,Hooded seal,1412
8,1971,Hooded seal,1634
8,1972,Hooded seal,2383
8,1973,Hooded seal,2654
8,1974,Hooded seal,2801
8,1975,Hooded seal,3679
8,1976,Hooded seal,4230
8,1977,Hooded seal,3751
8,1978,Hooded seal,3635
8,1979,Hooded seal,3612
8,1980,Hooded seal,3779
8,1981,Hooded seal,3745
8,1982,Hooded seal,4398
8,1983,Hooded seal,4155
8,1984,Hooded seal,3364
8,1985,Hooded seal,0
8,1986,Hooded seal,2796
8,1987,Hooded seal,2333
8,1988,Hooded seal,413
8,1989,Hooded seal,429
8,1990,Hooded seal,521
8,1991,Hooded seal,1070
8,1992,Hooded seal,1155
8,1993,Hooded seal,4150
8,1994,Hooded seal,4800
8,1995,Hooded seal,4200
8,1996,Hooded seal,5800
8,1997,Hooded seal,4400
8,1998,Hooded seal,5051
8,1999,Hooded seal,4852
8,2000,Hooded seal,3769
8,2001,Hooded seal,5010
8,2002,Hooded seal,3606
8,2003,Hooded seal,4351
8,2004,Hooded seal,4146
8,2005,Hooded seal,2274
8,2006,Hooded seal,3175
8,2007,Hooded seal,1910
8,2008,Hooded seal,1510
8,2009,Hooded seal,1160
8,2010,Hooded seal,1373
8,2011,Hooded seal,1383
8,2012,Hooded seal,900
8,2013,Hooded seal,657
8,1969,Ringed seal,22000
8,1970,Ringed seal,51584
8,1971,Ringed seal,46966
8,1972,Ringed seal,51944
8,1973,Ringed seal,61954
8,1974,Ringed seal,57629
8,1975,Ringed seal,54004
8,1976,Ringed seal,55713
8,1977,Ringed seal,67806
8,1978,Ringed seal,77356
8,1979,Ringed seal,83084
8,1980,Ringed seal,61903
8,1981,Ringed seal,59377
8,1982,Ringed seal,57424
8,1983,Ringed seal,51324
8,1984,Ringed seal,55154
8,1985,Ringed seal,0
8,1987,Ringed seal,28447
8,1988,Ringed seal,33036
8,1989,Ringed seal,24307
8,1990,Ringed seal,29725
8,1991,Ringed seal,33685
8,1992,Ringed seal,34201
8,1993,Ringed seal,54000
8,1994,Ringed seal,50000
8,1995,Ringed seal,55000
8,1996,Ringed seal,63000
8,1997,Ringed seal,56000
8,1998,Ringed seal,64537
8,1999,Ringed seal,68790
8,2000,Ringed seal,67727
8,2001,Ringed seal,65865
8,2002,Ringed seal,68736
8,2003,Ringed seal,67229
8,2004,Ringed seal,63947
8,2005,Ringed seal,75823
8,2006,Ringed seal,70162
8,2007,Ringed seal,56351
8,2008,Ringed seal,58185
8,2009,Ringed seal,54852
8,2010,Ringed seal,52885
8,2011,Ringed seal,53487
8,2012,Ringed seal,51912
8,2013,Ringed seal,35180
8,1970,Walrus,0
8,1971,Walrus,0
8,1972,Walrus,0
8,1973,Walrus,0
8,1974,Walrus,0
8,1975,Walrus,0
8,1976,Walrus,0
8,1977,Walrus,0
8,1978,Walrus,0
8,1979,Walrus,0
8,1980,Walrus,0
8,1981,Walrus,0
8,1982,Walrus,0
8,1983,Walrus,0
8,1984,Walrus,0
8,1985,Walrus,0
8,1986,Walrus,0
8,1987,Walrus,0
8,1988,Walrus,0
8,1989,Walrus,0
8,1990,Walrus,0
8,1991,Walrus,0
8,1992,Walrus,0
8,1993,Walrus,0
8,1994,Walrus,0
8,1995,Walrus,0
8,1996,Walrus,305
8,1997,Walrus,317
8,1998,Walrus,211
8,1999,Walrus,285
8,2000,Walrus,322
8,2001,Walrus,333
8,2002,Walrus,297
8,2003,Walrus,273
8,2004,Walrus,153
8,2005,Walrus,198
8,2006,Walrus,141
8,2007,Walrus,123
8,2008,Walrus,94
